Subject,Course,Section,MeetingType,DaysMet,StartDate,EndDate,StartTime,EndTime,Building,Room,Instructor,Term,Cross-List,Status,Campus,Enrollment,MaxEnrollment
ARCH,5322,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,2:00 PM,4:30 PM,ARCH,329,Klahr,2238,2238_1_0496_UTARL_1 - Exam,Scheduled,MAIN,5,5
ARCH,5323,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,2:00 PM,4:30 PM,ARCH,204,Bayat,2238,2238_1_0548_UTARL_1 - Exam,Scheduled,MAIN,12,25
ARCH,5325,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:15 PM,10:45 PM,ARCH,204,Schoedel,2238,2238_1_0554_UTARL_1 - Exam,Scheduled,MAIN,54,56
ARCH,5327,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,8:00 AM,10:30 AM,ARCH,401,Bayat,2238,-,Scheduled,MAIN,59,60
ARCH,5331,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,8:00 AM,10:30 AM,ARCH,330,Messersmith,2238,-,Scheduled,MAIN,19,20
ARCH,5332,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,5:30 PM,8:00 PM,ARCH,404,Makhmalbaf,2238,2238_1_0555_UTARL_1 - Exam,Scheduled,MAIN,18,15
ARCH,5333,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,11:00 AM,1:30 PM,ARCH,401,Mehta,2238,-,Scheduled,MAIN,30,36
ARCH,5336,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,8:15 PM,10:45 PM,ARCH,330,Nelson,2238,-,Scheduled,MAIN,23,25
ARCH,5339,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,5:30 PM,8:00 PM,ARCH,329,Read,2238,2238_1_0556_UTARL_1 - Exam,Scheduled,MAIN,8,8
ARCH,5346,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:00 AM,10:30 AM,ARCH,109,MacDonald,2238,2238_1_0477_UTARL_1 - Exam,Scheduled,MAIN,2,10
ARCH,5349,1,SEM/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,8:15 PM,10:45 PM,ARCH,109,Maruszczak,2238,2238_1_0557_UTARL_1 - Exam,Scheduled,MAIN,7,7
ARCH,5361,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,5:30 PM,8:00 PM,ARCH,401,Nelson,2238,2238_1_0549_UTARL_1 - Exam,Scheduled,MAIN,2,3
ARCH,5365,1,SEM/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,11:00 AM,1:30 PM,ARCH,103G,Nason,2238,2238_1_0560_UTARL_1 - Exam,Scheduled,MAIN,7,7
ARCH,5367,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,11:00 AM,1:30 PM,ARCH,404,MacBride,2238,2238_1_0561_UTARL_1 - Exam,Scheduled,MAIN,8,7
AREN,1205,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,5:30 PM,8:00 PM,UH,10,Yaduvanshi,2238,-,Scheduled,MAIN,58,60
AREN,2252,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,8:00 AM,10:30 AM,NH,112,Ramezanpour Nargesi,2238,-,Scheduled,MAIN,14,50
AREN,2311,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,8:00 AM,10:30 AM,WH,402,Eljufout,2238,2238_1_0207_UTARL_1 - Exam,Scheduled,MAIN,10,30
AREN,2313,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:00 AM,10:30 AM,UH,10,Karbhari,2238,2238_1_0208_UTARL_1 - Exam,Scheduled,MAIN,16,30
AREN,2315,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,11:00 AM,1:30 PM,CH,101,Parsaeifard,2238,2238_1_0203_UTARL_1 - Exam,Scheduled,MAIN,5,30
AREN,3213,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,5:30 PM,8:00 PM,SWSH,423,Park,2238,2238_1_0204_UTARL_1 - Exam,Scheduled,MAIN,22,30
AREN,3301,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,8:00 AM,10:30 AM,NH,108,Yu,2238,2238_1_0213_UTARL_1 - Exam,Scheduled,MAIN,7,15
AREN,3311,1,LEC/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,8:00 AM,10:30 AM,NH,108,Yin,2238,2238_1_0216_UTARL_1 - Exam,Scheduled,MAIN,8,15
AREN,3331,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,11:00 AM,1:30 PM,NH,106,Fairchild,2238,2238_1_0386_UTARL_1 - Exam,Scheduled,MAIN,26,40
AREN,3341,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,11:00 AM,1:30 PM,UH,110,Ham,2238,2238_1_0218_UTARL_1 - Exam,Scheduled,MAIN,12,20
AREN,3343,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,8:00 AM,10:30 AM,WH,402,Yu,2238,2238_1_0220_UTARL_1 - Exam,Scheduled,MAIN,14,20
AREN,4307,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,11:00 AM,1:30 PM,SEIR,294,Bhatt,2238,2238_1_0313_UTARL_1 - Exam,Scheduled,MAIN,6,10
AREN,4346,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,8:15 PM,10:45 PM,WH,221,Kenarangui,2238,-,Scheduled,MAIN,19,30
AREN,4347,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,5:30 PM,8:00 PM,UH,115,Azzawi,2238,2238_1_0221_UTARL_1 - Exam,Scheduled,MAIN,1,20
AREN,4348,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,8:00 AM,10:30 AM,NH,111,Balderrama,2238,2238_1_0351_UTARL_1 - Exam,Scheduled,MAIN,7,15
AREN,4352,1,LEC/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,5:30 PM,8:00 PM,WH,402,Gomez-Torres,2238,2238_1_0354_UTARL_1 - Exam,Scheduled,MAIN,16,20
AREN,4365,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,8:15 PM,10:45 PM,WH,308,Azzawi,2238,2238_1_0360_UTARL_1 - Exam,Scheduled,MAIN,1,5
ART,1300,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,8:00 AM,10:30 AM,FA,148,Clark,2238,2238_1_0144_UTARL_1 - Exam,Scheduled,MAIN,52,52
ART,1300,2,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,8:00 AM,10:30 AM,FA,148,Obrien,2238,2238_1_0144_UTARL_1 - Exam,Scheduled,MAIN,52,52
ART,1300,3,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,11:00 AM,1:30 PM,FA,148,Esswein,2238,2238_1_0145_UTARL_1 - Exam,Scheduled,MAIN,55,55
ART,1300,4,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,11:00 AM,1:30 PM,FA,148,Jawad,2238,2238_1_0145_UTARL_1 - Exam,Scheduled,MAIN,52,52
ART,1301,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,5:30 PM,8:00 PM,FA,148,Jawad,2238,-,Scheduled,MAIN,124,125
ART,1309,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,11:00 AM,1:30 PM,FA,148,Vaccaro,2238,2238_1_0043_UTARL_1 - Exam,Scheduled,MAIN,50,50
ART,1309,2,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,11:00 AM,1:30 PM,FA,148,Vaccaro,2238,2238_1_0043_UTARL_1 - Exam,Scheduled,MAIN,24,25
ART,1310,1,LEC/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,11:00 AM,1:30 PM,FA,148,Wright,2238,2238_1_0044_UTARL_1 - Exam,Scheduled,MAIN,50,50
ART,1310,2,LEC/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,11:00 AM,1:30 PM,FA,148,Wright,2238,2238_1_0044_UTARL_1 - Exam,Scheduled,MAIN,25,25
ART,1317,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,5:30 PM,8:00 PM,FA,148,McCurdy,2238,2238_1_0045_UTARL_1 - Exam,Scheduled,MAIN,50,50
ART,1317,2,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,5:30 PM,8:00 PM,FA,148,McCurdy,2238,2238_1_0045_UTARL_1 - Exam,Scheduled,MAIN,25,25
ART,2387,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,8:15 PM,10:45 PM,FA,148,Newton,2238,-,Scheduled,MAIN,24,34
ART,3302,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,5:30 PM,8:00 PM,FA,2102A,Gallagher,2238,2238_1_0305_UTARL_1 - Exam,Scheduled,MAIN,22,35
ART,3305,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,2:00 PM,4:30 PM,FA,2102A,Vaccaro,2238,2238_1_0143_UTARL_1 - Exam,Scheduled,MAIN,32,37
ART,3310,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:00 AM,10:30 AM,FA,157,Weiss,2238,-,Scheduled,MAIN,15,15
ART,3312,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,2:00 PM,4:30 PM,FA,2102A,Wright,2238,2238_1_0146_UTARL_1 - Exam,Scheduled,MAIN,37,38
ART,3314,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,5:30 PM,8:00 PM,FA,2102A,McVay,2238,-,Scheduled,MAIN,33,40
ART,3322,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,11:00 AM,1:30 PM,FA,2102,Rinker-Dozier,2238,-,Scheduled,MAIN,18,18
ART,4300,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,11:00 AM,1:30 PM,PH,103,Lozano,2238,-,Scheduled,MAIN,21,30
ART,4312,1,SEM/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,5:30 PM,8:00 PM,FA,2102,Wright,2238,2238_1_0147_UTARL_1 - Exam,Scheduled,MAIN,2,2
ART,5320,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,5:30 PM,8:00 PM,FA,2102,Wright,2238,2238_1_0147_UTARL_1 - Exam,Scheduled,MAIN,12,10
ART,5321,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,11:00 AM,1:30 PM,FA,414,Lauster,2238,-,Scheduled,MAIN,7,10
ASDS,5301,2,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,5:30 PM,8:00 PM,PKH,110,Jawad,2238,-,Scheduled,MAIN,25,40
ASDS,5302,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,5:30 PM,8:00 PM,PKH,110,Wang,2238,-,Scheduled,MAIN,40,40
ASDS,5303,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,5:30 PM,8:00 PM,PKH,104,Zheng,2238,-,Scheduled,MAIN,28,40
ASDS,5303,2,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,8:15 PM,10:45 PM,PKH,110,Jawad,2238,-,Scheduled,MAIN,36,40
ASL,1441,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:00 AM,10:30 AM,TH,118,Egbert,2238,-,Scheduled,MAIN,25,25
ASL,1441,2,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,11:00 AM,1:30 PM,TH,202,Egbert,2238,-,Scheduled,MAIN,24,25
ASL,1441,3,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,11:00 AM,1:30 PM,TH,01,Lane,2238,-,Scheduled,MAIN,25,25
ASL,1441,4,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,8:15 PM,10:45 PM,TH,119,Sims,2238,-,Scheduled,MAIN,25,25
ASL,1441,5,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:00 AM,10:30 AM,TH,23,Lane,2238,-,Scheduled,MAIN,24,25
ASL,1441,6,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,5:30 PM,8:00 PM,TH,119,Shorter,2238,-,Scheduled,MAIN,25,25
ASL,1442,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,11:00 AM,1:30 PM,TH,204,Lane,2238,-,Scheduled,MAIN,26,27
ASL,1442,2,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,8:15 PM,10:45 PM,TH,01,Lane,2238,-,Scheduled,MAIN,23,25
ASL,2313,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,5:30 PM,8:00 PM,TH,21,Sims,2238,-,Scheduled,MAIN,14,25
ASL,2314,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,5:30 PM,8:00 PM,TH,21,Lane,2238,-,Scheduled,MAIN,7,25
ASTR,1345,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,8:00 AM,10:30 AM,SH,101,Veerabathina,2238,-,Scheduled,MAIN,107,164
ASTR,1345,2,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:00 AM,10:30 AM,SH,101,Veerabathina,2238,-,Scheduled,MAIN,67,150
ASTR,1345,3,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,2:00 PM,4:30 PM,SH,101,Park,2238,-,Scheduled,MAIN,45,150
ASTR,1346,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,11:00 AM,1:30 PM,SH,330,Veerabathina,2238,-,Scheduled,MAIN,32,55
BANA,3308,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,11:00 AM,1:30 PM,COBA,251,Liao,2238,-,Scheduled,MAIN,15,40
BANA,3309,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,2:00 PM,4:30 PM,COBA,150,Gu,2238,-,Scheduled,MAIN,15,59
BCMN,2347,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,8:00 AM,10:30 AM,FA,411A,Tremayne,2238,-,Scheduled,MAIN,7,20
BCMN,2347,2,LEC/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,2:00 PM,4:30 PM,FA,411A,Liguez,2238,-,Scheduled,MAIN,18,20
BCMN,2357,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,11:00 AM,1:30 PM,FA,122,Liguez,2238,-,Scheduled,MAIN,19,20
BCMN,2357,2,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,8:00 AM,10:30 AM,FA,122,Liguez,2238,-,Scheduled,MAIN,7,20
BCMN,2358,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,2:00 PM,4:30 PM,FA,408,Aiken,2238,-,Scheduled,MAIN,12,18
BCMN,2358,2,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,11:00 AM,1:30 PM,FA,408,Rodriguez Becerra,2238,-,Scheduled,MAIN,11,18
BCMN,2360,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,8:00 AM,10:30 AM,FA,409,Aiken,2238,-,Scheduled,MAIN,22,60
BCMN,2370,1,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,8:00 AM,10:30 AM,FA,404,Aiken,2238,-,Scheduled,MAIN,18,20
BCMN,3319,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:00 AM,10:30 AM,FA,122,Liguez,2238,-,Scheduled,MAIN,19,30
BCMN,3340,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,11:00 AM,1:30 PM,FA,265,Sinta Morales,2238,-,Scheduled,MAIN,17,24
BCMN,3380,1,LEC/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,11:00 AM,1:30 PM,FA,122,Tremayne,2238,-,Scheduled,MAIN,20,16
BCMN,4322,1,LEC/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,2:00 PM,4:30 PM,FA,404,Aiken,2238,-,Scheduled,MAIN,6,24
BCMN,4350,1,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,2:00 PM,4:30 PM,FA,408,Sinta Morales,2238,-,Scheduled,MAIN,18,20
BCOM,3360,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,8:00 AM,10:30 AM,COBA,152,Buckman,2238,-,Scheduled,MAIN,45,45
BCOM,3360,2,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:00 AM,10:30 AM,COBA,152,Buckman,2238,2238_1_0468_UTARL_1 - Exam,Scheduled,MAIN,10,10
BCOM,3360,3,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,11:00 AM,1:30 PM,COBA,150,Venable,2238,-,Scheduled,MAIN,45,45
BCOM,3360,4,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,2:00 PM,4:30 PM,COBA,253,Wicklman,2238,-,Scheduled,MAIN,45,45
BCOM,3360,5,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,11:00 AM,1:30 PM,COBA,150,Carr,2238,-,Scheduled,MAIN,45,45
BCOM,3360,6,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,5:30 PM,8:00 PM,COBA,150,Philip,2238,-,Scheduled,MAIN,45,45
BCOM,3360,7,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,5:30 PM,8:00 PM,TH,02,Raskopf,2238,-,Scheduled,MAIN,45,45
BCOM,3360,8,LEC/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,11:00 AM,1:30 PM,COBA,251,Carr,2238,-,Scheduled,MAIN,44,45
BCOM,3360,9,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,2:00 PM,4:30 PM,COBA,251,Venable,2238,-,Scheduled,MAIN,45,45
BCOM,3360,10,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,11:00 AM,1:30 PM,COBA,153,Buckman,2238,-,Scheduled,MAIN,44,45
BCOM,3360,11,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:00 AM,10:30 AM,COBA,152,Buckman,2238,2238_1_0468_UTARL_1 - Exam,Scheduled,MAIN,35,35
BCOM,3360,12,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,8:00 AM,10:30 AM,COBA,251,Carr,2238,-,Scheduled,MAIN,28,45
BCOM,3360,13,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,8:00 AM,10:30 AM,COBA,251,Le,2238,-,Scheduled,MAIN,45,45
BCOM,3360,14,LEC/Fall 2023 Final Exam Term 2238,S,12/9/2023,12/9/2023,9:00 AM,11:30 AM,COBA,251,Raskopf,2238,-,Scheduled,MAIN,32,45
BCOM,3360,15,LEC/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,8:00 AM,10:30 AM,COBA,251,Le,2238,-,Scheduled,MAIN,34,45
BCOM,3360,16,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,2:00 PM,4:30 PM,COBA,152,Usera,2238,-,Scheduled,MAIN,33,45
BCOM,3360,17,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,2:00 PM,4:30 PM,COBA,152,Philip,2238,-,Scheduled,MAIN,30,45
BCOM,4380,1,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,2:00 PM,4:30 PM,COBA,138,Carr,2238,-,Scheduled,MAIN,29,35
BCOM,5375,1,SEM/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,8:15 PM,10:45 PM,COBA,138,Carr,2238,-,Scheduled,MAIN,8,35
BE,1105,8,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,2:00 PM,4:30 PM,NH,100,Cho,2238,-,Scheduled,MAIN,94,180
BE,1325,25,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,11:00 AM,1:30 PM,SEIR,294,Xu,2238,-,Scheduled,MAIN,80,130
BE,2315,7,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,2:00 PM,4:30 PM,ERB,131,Dave,2238,-,Scheduled,MAIN,32,45
BE,3101,13,LEC/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,11:00 AM,1:30 PM,SH,100,Alexandrakis,2238,2238_1_0250_UTARL_1 - Exam,Scheduled,MAIN,23,50
BE,3301,27,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,8:15 PM,10:45 PM,NH,229,Saha,2238,2238_1_0251_UTARL_1 - Exam,Scheduled,MAIN,24,30
BE,3317,7,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,2:00 PM,4:30 PM,WH,404,Dave,2238,-,Scheduled,MAIN,33,60
BE,3320,23,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,11:00 AM,1:30 PM,ERB,280,Lee,2238,-,Scheduled,MAIN,33,40
BE,3346,9,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,11:00 AM,1:30 PM,WH,404,Liu,2238,2238_1_0252_UTARL_1 - Exam,Scheduled,MAIN,25,30
BE,3352,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,2:00 PM,4:30 PM,ERB,129,Behbehani,2238,2238_1_0253_UTARL_1 - Exam,Scheduled,MAIN,10,25
BE,3380,25,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,8:00 AM,10:30 AM,NH,229,Xu,2238,2238_1_0254_UTARL_1 - Exam,Scheduled,MAIN,27,40
BE,3415,18,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,2:00 PM,4:30 PM,PKH,110,Jaworski,2238,-,Scheduled,MAIN,31,60
BE,4326,14,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,5:30 PM,8:00 PM,ERB,129,Yuan,2238,2238_1_0257_UTARL_1 - Exam,Scheduled,MAIN,7,15
BE,4329,12,LEC/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,5:30 PM,8:00 PM,NH,112,Kim,2238,2238_1_0258_UTARL_1 - Exam,Scheduled,MAIN,22,35
BE,4331,6,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,5:30 PM,8:00 PM,NH,109,Hong,2238,2238_1_0259_UTARL_1 - Exam,Scheduled,MAIN,19,40
BE,4337,2,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,2:00 PM,4:30 PM,SH,125,Chuong,2238,2238_1_0260_UTARL_1 - Exam,Scheduled,MAIN,5,35
BE,4350,11,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,8:00 AM,10:30 AM,WH,404,Liao,2238,-,Scheduled,MAIN,34,60
BE,4355,3,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,11:00 AM,1:30 PM,WH,210,Van Noy,2238,-,Scheduled,MAIN,12,30
BE,4364,5,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,2:00 PM,4:30 PM,EES,104,Tang,2238,2238_1_0261_UTARL_1 - Exam,Scheduled,MAIN,5,25
BE,4368,25,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,2:00 PM,4:30 PM,SH,125,Xu,2238,-,Scheduled,MAIN,23,45
BE,4388,26,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,5:30 PM,8:00 PM,WH,402,Van Noy,2238,2238_1_0264_UTARL_1 - Exam,Scheduled,MAIN,10,30
BE,5101,13,LEC/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,11:00 AM,1:30 PM,SH,100,Alexandrakis,2238,2238_1_0250_UTARL_1 - Exam,Scheduled,MAIN,22,50
BE,5301,27,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,8:15 PM,10:45 PM,NH,229,Saha,2238,2238_1_0251_UTARL_1 - Exam,Scheduled,MAIN,4,30
BE,5309,25,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,8:00 AM,10:30 AM,NH,229,Xu,2238,2238_1_0254_UTARL_1 - Exam,Scheduled,MAIN,12,20
BE,5326,14,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,5:30 PM,8:00 PM,ERB,129,Yuan,2238,2238_1_0257_UTARL_1 - Exam,Scheduled,MAIN,4,30
BE,5329,12,LEC/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,5:30 PM,8:00 PM,NH,112,Kim,2238,2238_1_0258_UTARL_1 - Exam,Scheduled,MAIN,18,15
BE,5331,6,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,5:30 PM,8:00 PM,NH,109,Hong,2238,2238_1_0259_UTARL_1 - Exam,Scheduled,MAIN,12,20
BE,5337,2,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,2:00 PM,4:30 PM,SH,125,Chuong,2238,2238_1_0260_UTARL_1 - Exam,Scheduled,MAIN,4,10
BE,5346,9,LEC/Fall 2023 Final Exam Term 2238,W,12/13/2023,12/13/2023,11:00 AM,1:30 PM,WH,404,Liu,2238,2238_1_0252_UTARL_1 - Exam,Scheduled,MAIN,5,30
BE,5352,1,LEC/Fall 2023 Final Exam Term 2238,R,12/7/2023,12/7/2023,2:00 PM,4:30 PM,ERB,129,Behbehani,2238,2238_1_0253_UTARL_1 - Exam,Scheduled,MAIN,11,20
BE,5364,5,LEC/Fall 2023 Final Exam Term 2238,M,12/11/2023,12/11/2023,2:00 PM,4:30 PM,EES,104,Tang,2238,2238_1_0261_UTARL_1 - Exam,Scheduled,MAIN,14,15
BE,5388,26,LEC/Fall 2023 Final Exam Term 2238,T,12/12/2023,12/12/2023,5:30 PM,8:00 PM,WH,402,Van Noy,2238,2238_1_0264_UTARL_1 - Exam,Scheduled,MAIN,10,30
BE,6101,13,LEC/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,11:00 AM,1:30 PM,SH,100,Alexandrakis,2238,2238_1_0250_UTARL_1 - Exam,Scheduled,MAIN,9,50
BE,6102,13,LEC/Fall 2023 Final Exam Term 2238,F,12/8/2023,12/8/2023,11:00 AM,1:30 PM,SH,100,Alexandrakis,2238,2238_1_0250_UTARL_1 - Exam,Scheduled,MAIN,3,10
